C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\center_2025_07_14_16_40_16_496.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\left_2025_07_14_16_40_16_496.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\right_2025_07_14_16_40_16_496.jpg,0,0,0,1.350479E-05
C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\center_2025_07_14_16_40_16_567.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\left_2025_07_14_16_40_16_567.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\right_2025_07_14_16_40_16_567.jpg,0,0,0,6.323101E-06
C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\center_2025_07_14_16_40_16_635.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\left_2025_07_14_16_40_16_635.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\right_2025_07_14_16_40_16_635.jpg,0,0,0,3.46854E-06
C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\center_2025_07_14_16_40_16_705.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\left_2025_07_14_16_40_16_705.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\right_2025_07_14_16_40_16_705.jpg,0,0,0,5.927043E-06
C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\center_2025_07_14_16_40_16_779.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\left_2025_07_14_16_40_16_779.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\right_2025_07_14_16_40_16_779.jpg,0,0,0,7.455725E-06
C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\center_2025_07_14_16_40_16_849.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\left_2025_07_14_16_40_16_849.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\right_2025_07_14_16_40_16_849.jpg,0,0,0,7.981591E-06
C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\center_2025_07_14_16_40_16_918.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\left_2025_07_14_16_40_16_918.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\right_2025_07_14_16_40_16_918.jpg,0,0,0,1.237955E-06
C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\center_2025_07_14_16_40_16_987.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\left_2025_07_14_16_40_16_987.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\right_2025_07_14_16_40_16_987.jpg,0,0,0,2.899472E-07
C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\center_2025_07_14_16_40_17_055.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\left_2025_07_14_16_40_17_055.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\right_2025_07_14_16_40_17_055.jpg,0,0,0,6.124631E-06
C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\center_2025_07_14_16_40_17_122.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\left_2025_07_14_16_40_17_122.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\right_2025_07_14_16_40_17_122.jpg,0,0,0,3.171055E-06
C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\center_2025_07_14_16_40_17_189.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\left_2025_07_14_16_40_17_189.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\right_2025_07_14_16_40_17_189.jpg,0,0,0,9.215632E-06
C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\center_2025_07_14_16_40_17_258.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\left_2025_07_14_16_40_17_258.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\right_2025_07_14_16_40_17_258.jpg,0,0,0,4.566927E-06
C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\center_2025_07_14_16_40_17_333.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\left_2025_07_14_16_40_17_333.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\right_2025_07_14_16_40_17_333.jpg,0,0,0,1.220838E-05
C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\center_2025_07_14_16_40_17_401.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\left_2025_07_14_16_40_17_401.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\right_2025_07_14_16_40_17_401.jpg,0,0,0,1.217446E-05
C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\center_2025_07_14_16_40_17_476.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\left_2025_07_14_16_40_17_476.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\right_2025_07_14_16_40_17_476.jpg,0,0,0,4.726878E-06
C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\center_2025_07_14_16_40_17_552.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\left_2025_07_14_16_40_17_552.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\right_2025_07_14_16_40_17_552.jpg,0,0,0,2.870669E-06
C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\center_2025_07_14_16_40_17_619.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\left_2025_07_14_16_40_17_619.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\right_2025_07_14_16_40_17_619.jpg,0,0,0,4.729696E-06
C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\center_2025_07_14_16_40_17_688.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\left_2025_07_14_16_40_17_688.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\right_2025_07_14_16_40_17_688.jpg,0,0,0,6.856712E-06
C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\center_2025_07_14_16_40_17_756.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\left_2025_07_14_16_40_17_756.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\right_2025_07_14_16_40_17_756.jpg,0,0,0,8.518409E-06
C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\center_2025_07_14_16_40_17_831.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\left_2025_07_14_16_40_17_831.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\right_2025_07_14_16_40_17_831.jpg,0,0,0,1.071205E-05
C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\center_2025_07_14_16_40_17_898.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\left_2025_07_14_16_40_17_898.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\right_2025_07_14_16_40_17_898.jpg,0,0,0,1.45006E-05
C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\center_2025_07_14_16_40_17_966.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\left_2025_07_14_16_40_17_966.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\right_2025_07_14_16_40_17_966.jpg,0,0,0,1.570027E-05
C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\center_2025_07_14_16_40_18_033.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\left_2025_07_14_16_40_18_033.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\right_2025_07_14_16_40_18_033.jpg,0,0,0,5.761572E-06
C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\center_2025_07_14_16_40_18_100.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\left_2025_07_14_16_40_18_100.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\right_2025_07_14_16_40_18_100.jpg,0,0,0,1.13764E-05
C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\center_2025_07_14_16_40_18_168.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\left_2025_07_14_16_40_18_168.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\right_2025_07_14_16_40_18_168.jpg,0,0,0,2.20525E-06
C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\center_2025_07_14_16_40_18_240.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\left_2025_07_14_16_40_18_240.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\right_2025_07_14_16_40_18_240.jpg,0,0,0,8.186861E-06
C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\center_2025_07_14_16_40_18_314.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\left_2025_07_14_16_40_18_314.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\right_2025_07_14_16_40_18_314.jpg,0,0,0,9.816196E-06
C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\center_2025_07_14_16_40_18_383.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\left_2025_07_14_16_40_18_383.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\right_2025_07_14_16_40_18_383.jpg,0,0,0,4.595531E-06
C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\center_2025_07_14_16_40_18_457.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\left_2025_07_14_16_40_18_457.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\right_2025_07_14_16_40_18_457.jpg,0,0,0,6.922136E-06
C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\center_2025_07_14_16_40_18_528.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\left_2025_07_14_16_40_18_528.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\right_2025_07_14_16_40_18_528.jpg,0,0.0334695,0,0.01692343
C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\center_2025_07_14_16_40_18_595.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\left_2025_07_14_16_40_18_595.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\right_2025_07_14_16_40_18_595.jpg,0,0.2177163,0,0.09940467
C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\center_2025_07_14_16_40_18_664.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\left_2025_07_14_16_40_18_664.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\right_2025_07_14_16_40_18_664.jpg,0,0.4489422,0,0.4745257
C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\center_2025_07_14_16_40_18_733.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\left_2025_07_14_16_40_18_733.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\right_2025_07_14_16_40_18_733.jpg,-0.15,0.6284211,0,0.8483672
C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\center_2025_07_14_16_40_18_800.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\left_2025_07_14_16_40_18_800.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\right_2025_07_14_16_40_18_800.jpg,-0.3,0.8088667,0,1.37379
C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\center_2025_07_14_16_40_18_877.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\left_2025_07_14_16_40_18_877.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\right_2025_07_14_16_40_18_877.jpg,-0.5000001,1,0,2.262437
C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\center_2025_07_14_16_40_18_944.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\left_2025_07_14_16_40_18_944.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\right_2025_07_14_16_40_18_944.jpg,-0.7,1,0,3.166794
C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\center_2025_07_14_16_40_19_014.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\left_2025_07_14_16_40_19_014.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\right_2025_07_14_16_40_19_014.jpg,-0.8500001,1,0,3.836545
C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\center_2025_07_14_16_40_19_082.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\left_2025_07_14_16_40_19_082.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\right_2025_07_14_16_40_19_082.jpg,0,1,0,4.458451
C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\center_2025_07_14_16_40_19_153.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\left_2025_07_14_16_40_19_153.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\right_2025_07_14_16_40_19_153.jpg,0,1,0,5.376077
C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\center_2025_07_14_16_40_19_220.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\left_2025_07_14_16_40_19_220.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\right_2025_07_14_16_40_19_220.jpg,0,1,0,6.068637
C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\center_2025_07_14_16_40_19_288.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\left_2025_07_14_16_40_19_288.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\right_2025_07_14_16_40_19_288.jpg,0,1,0,6.98607
C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\center_2025_07_14_16_40_19_357.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\left_2025_07_14_16_40_19_357.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\right_2025_07_14_16_40_19_357.jpg,-0.05,1,0,7.669028
C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\center_2025_07_14_16_40_19_427.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\left_2025_07_14_16_40_19_427.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\right_2025_07_14_16_40_19_427.jpg,-0.25,1,0,8.558761
C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\center_2025_07_14_16_40_19_501.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\left_2025_07_14_16_40_19_501.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\right_2025_07_14_16_40_19_501.jpg,-0.4,1,0,9.204521
C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\center_2025_07_14_16_40_19_569.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\left_2025_07_14_16_40_19_569.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\right_2025_07_14_16_40_19_569.jpg,-0.6000001,1,0,10.03439
C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\center_2025_07_14_16_40_19_638.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\left_2025_07_14_16_40_19_638.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\right_2025_07_14_16_40_19_638.jpg,0,1,0,10.62653
C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\center_2025_07_14_16_40_19_707.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\left_2025_07_14_16_40_19_707.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\right_2025_07_14_16_40_19_707.jpg,0,1,0,11.56031
C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\center_2025_07_14_16_40_19_776.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\left_2025_07_14_16_40_19_776.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\right_2025_07_14_16_40_19_776.jpg,0,1,0,11.88078
C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\center_2025_07_14_16_40_19_847.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\left_2025_07_14_16_40_19_847.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\right_2025_07_14_16_40_19_847.jpg,0,1,0,12.87829
C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\center_2025_07_14_16_40_19_920.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\left_2025_07_14_16_40_19_920.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\right_2025_07_14_16_40_19_920.jpg,0,1,0,13.68803
C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\center_2025_07_14_16_40_19_989.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\left_2025_07_14_16_40_19_989.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\right_2025_07_14_16_40_19_989.jpg,0,1,0,14.50351
C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\center_2025_07_14_16_40_20_062.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\left_2025_07_14_16_40_20_062.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\right_2025_07_14_16_40_20_062.jpg,-0.15,1,0,15.06773
C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\center_2025_07_14_16_40_20_131.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\left_2025_07_14_16_40_20_131.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\right_2025_07_14_16_40_20_131.jpg,-0.35,1,0,15.8969
C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\center_2025_07_14_16_40_20_200.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\left_2025_07_14_16_40_20_200.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\right_2025_07_14_16_40_20_200.jpg,-0.5000001,1,0,16.49433
C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\center_2025_07_14_16_40_20_273.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\left_2025_07_14_16_40_20_273.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\right_2025_07_14_16_40_20_273.jpg,-0.7,1,0,17.18416
C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\center_2025_07_14_16_40_20_350.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\left_2025_07_14_16_40_20_350.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\right_2025_07_14_16_40_20_350.jpg,0,1,0,17.83361
C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\center_2025_07_14_16_40_20_422.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\left_2025_07_14_16_40_20_422.jpg,C:\Users\YASEEN ALI GAZI\OneDrive\Desktop\Project Self Driving Car\IMG\right_2025_07_14_16_40_20_422.jpg,0,1,0,18.40348
